,Text1,Text2,label
3839,"[25801, 10105, 33625, 10124, 10105, 42126, 117, 96665, 10162, 117, 43106, 118, 33721, 18661, 11143, 136, 136, 10135, 119, 102]","[10117, 18661, 91388, 10944, 10347, 11823, 24029, 12166, 10105, 33625, 119, 102]",0
3840,"[13646, 107761, 112, 188, 84630, 10106, 169, 14608, 10112, 11356, 117, 16106, 119, 102]","[13646, 12174, 10472, 84630, 10106, 169, 11356, 10189, 65390, 112, 188, 40840, 10112, 117, 16106, 119, 102]",0
3841,"[62409, 10484, 11476, 479, 69671, 10484, 11150, 486, 21263, 20146, 59413, 12649, 11698, 487, 51824, 29862, 118, 102]","[62409, 465, 23487, 35670, 68869, 22372, 483, 14669, 23514, 75694, 40901, 10781, 11698, 487, 51824, 29862, 119, 102]",0
3842,"[119, 119, 117, 1451, 30011, 31904, 51752, 78434, 18203, 28767, 31142, 18203, 39901, 49097, 76918, 111431, 80814, 17344, 80275, 22123, 100145, 86063, 86082, 19197, 18427, 61888, 19197, 22765, 22598, 111424, 26131, 19197, 111431, 39901, 48207, 16000, 28767, 31142, 31256, 16000, 102]","[79017, 28767, 31142, 54699, 53123, 111431, 111420, 42407, 28220, 55749, 111424, 16000, 43102, 89969, 28767, 79790, 31256, 16000, 102]",0
3843,"[12395, 10104, 10119, 31040, 18843, 10104, 10469, 39858, 138, 27840, 10589, 117, 10121, 10126, 13543, 13698, 10104, 10285, 24109, 20076, 94975, 10104, 21452, 23841, 67929, 24154, 119, 102]","[10469, 138, 104277, 10245, 138, 27840, 10589, 10196, 10153, 12320, 11439, 10104, 19331, 119, 102]",2
3844,"[522, 12686, 10375, 16541, 10205, 549, 12189, 23977, 546, 31918, 12232, 39457, 80465, 93056, 10880, 10375, 31593, 30042, 10852, 102]","[522, 12686, 16541, 10205, 10122, 11078, 97448, 549, 12189, 23977, 10122, 33984, 76113, 10960, 549, 16541, 10205, 13248, 22415, 15065, 117, 14816, 19544, 37140, 102572, 13081, 10234, 554, 60749, 16448, 13791, 15757, 106, 102]",2
3845,"[15503, 483, 23487, 96166, 10484, 10356, 448, 29223, 110785, 18532, 12446, 38348, 483, 112, 22289, 10358, 11338, 49063, 480, 29337, 77233, 117, 21561, 478, 17302, 29223, 17198, 29136, 59565, 11262, 474, 16146, 21263, 75694, 17420, 40680, 15177, 17762, 119, 102]","[11995, 465, 16853, 15177, 462, 16146, 35790, 61253, 12810, 483, 23487, 47664, 34518, 10356, 17074, 478, 17302, 29223, 40956, 21263, 119, 102]",0
3846,"[15591, 10226, 12557, 10271, 10393, 10590, 77395, 10708, 10105, 13583, 71116, 11325, 10111, 11131, 42920, 22391, 10155, 10105, 71116, 11365, 10114, 32949, 10105, 25296, 10108, 10226, 12103, 119, 102]","[10117, 13583, 71116, 11325, 10134, 15109, 10491, 10155, 10105, 71116, 11365, 10662, 13583, 12482, 119, 102]",0
3847,"[13073, 19585, 11858, 10393, 169, 14647, 20206, 21544, 13715, 117, 98892, 22235, 10119, 55227, 10336, 117, 10189, 11337, 28914, 38055, 10107, 10114, 28840, 10531, 16691, 118, 74265, 15138, 102]","[13073, 19585, 10393, 169, 12483, 10114, 31771, 38055, 10107, 119, 102]",0
3848,"[11149, 10374, 10105, 37013, 16490, 10350, 16942, 106105, 10108, 169, 14384, 10345, 15293, 118, 118, 10114, 11916, 10368, 11155, 10134, 10192, 30856, 119, 102]","[11149, 10374, 10105, 49950, 10230, 54039, 10108, 169, 14384, 10345, 15293, 119, 102]",2
3849,"[14535, 10833, 65390, 112, 188, 117, 14796, 10894, 10689, 10529, 11053, 15549, 37051, 10374, 19556, 10105, 34546, 136, 102]","[14516, 10374, 21937, 11345, 10189, 15549, 37051, 10374, 21011, 10105, 34546, 136, 102]",1
3850,"[10357, 112, 187, 10590, 36110, 118, 41576, 10336, 10111, 13956, 45376, 10142, 10380, 11695, 10189, 31699, 10111, 41408, 10107, 10301, 71841, 10162, 10108, 51191, 10978, 10271, 119, 102]","[19474, 10111, 41408, 10107, 10301, 71841, 10162, 10108, 51191, 10978, 10271, 11764, 10261, 10393, 10590, 13956, 45376, 10142, 11695, 117, 13800, 10689, 10301, 24426, 10957, 169, 27893, 119, 102]",1
3851,"[21124, 11576, 10993, 10593, 117, 10791, 12999, 26380, 22504, 10791, 118, 11663, 10387, 98218, 10316, 117, 23263, 22504, 11060, 61626, 12999, 117, 10587, 55048, 51633, 10933, 40363, 105763, 11258, 119, 102]","[528, 13981, 10702, 96195, 20545, 13233, 10297, 86613, 14397, 10186, 563, 19504, 83162, 549, 124, 22504, 13036, 119, 102]",1
3852,"[146, 21031, 169, 67088, 10111, 146, 10134, 12820, 10106, 10635, 10114, 12888, 10957, 21550, 10105, 53822, 10111, 15329, 40345, 10114, 10105, 13215, 119, 102]","[146, 21031, 169, 67088, 10111, 10134, 12820, 10106, 10635, 10114, 12888, 10957, 21550, 10230, 10105, 22185, 109555, 53822, 117, 173, 16575, 10230, 10146, 10261, 10134, 40345, 10114, 10105, 13215, 119, 102]",1
3853,"[10271, 62452, 11337, 11206, 15198, 10114, 31311, 10114, 102]","[13646, 112, 187, 22024, 117, 10111, 10271, 10134, 46267, 10112, 69338, 12141, 119, 102]",0
3854,"[53125, 10789, 10331, 47488, 108825, 13346, 10504, 10792, 18031, 171, 46700, 117, 15542, 16179, 55260, 102438, 11213, 10380, 187, 55064, 11182, 11934, 11027, 15165, 73429, 18868, 16396, 10504, 10417, 99142, 26753, 10686, 119, 102]","[53125, 10789, 11755, 47488, 108825, 12072, 14930, 13526, 10504, 171, 46700, 119, 102]",2
3855,"[12613, 10105, 55995, 12647, 10108, 31361, 77461, 66410, 10107, 10106, 10992, 70156, 10107, 117, 100035, 10112, 10393, 10590, 13398, 11898, 117, 49148, 10454, 10345, 39712, 117, 10155, 10105, 32310, 75766, 119, 102]","[10117, 32310, 75766, 10374, 13398, 11345, 11898, 119, 102]",0
3856,"[107990, 27894, 150, 10124, 24726, 10571, 10105, 109754, 82073, 13968, 117, 10208, 158, 119, 156, 119, 140, 119, 102]","[107990, 27894, 150, 10124, 10472, 16382, 10114, 11178, 19833, 119, 102]",2
3857,"[146, 10840, 15772, 146, 10529, 22975, 10108, 169, 16620, 11324, 117, 10473, 36981, 15127, 22975, 29047, 11155, 119, 107, 102]","[146, 21852, 10105, 11324, 117, 10473, 10472, 13172, 40843, 119, 102]",0
3858,"[11995, 14518, 20244, 483, 15233, 15177, 17420, 31546, 60658, 10487, 466, 19401, 93368, 13517, 461, 23487, 19582, 10470, 469, 29223, 12526, 83494, 107933, 39417, 10358, 488, 14669, 61399, 111052, 31712, 89342, 10484, 73574, 469, 14669, 16146, 47664, 20573, 75185, 10484, 12876, 73679, 113, 11150, 90868, 465, 29223, 42336, 438, 19401, 93368, 13140, 114, 117, 10358, 11476, 471, 44041, 471, 479, 14669, 19144, 10470, 483, 20146, 111052, 63444, 19582, 37369, 486, 13140, 27835, 32533, 10470, 451, 111053, 17302, 24767, 119, 102]","[11995, 14518, 20244, 45919, 10487, 68510, 31111, 10356, 47389, 19622, 488, 14669, 61399, 111052, 31712, 71120, 119, 102]",1
3859,"[11023, 12257, 11023, 12257, 12277, 10689, 10149, 10678, 10741, 10169, 169, 19737, 83674, 10108, 12976, 189, 10237, 12976, 10271, 10134, 10689, 10349, 73711, 189, 10237, 11951, 112, 11639, 17468, 10114, 11783, 34465, 169, 189, 10237, 169, 11170, 78067, 10230, 30066, 102]","[28140, 12277, 10689, 23763, 10474, 10798, 19737, 11084, 12976, 10271, 34208, 11951, 11337, 10529, 10114, 11783, 10114, 169, 11170, 78067, 10230, 30066, 119, 102]",0
3860,"[11469, 12888, 10105, 56538, 10160, 10474, 12504, 117, 11783, 10950, 10160, 10143, 20395, 10111, 10160, 42230, 14488, 119, 102]","[14439, 10160, 10192, 10263, 10114, 12888, 10105, 56538, 10142, 10105, 12504, 17904, 119, 102]",2
3861,"[77056, 10240, 117, 10266, 21995, 32650, 10707, 69732, 80252, 83097, 11088, 27305, 38005, 26276, 19343, 10815, 39215, 10679, 11023, 14956, 28625, 117, 28149, 31138, 37435, 10228, 10477, 56525, 179, 97387, 10112, 68011, 321, 13836, 25248, 10679, 84825, 13779, 172, 48261, 34878, 26101, 119, 102]","[77056, 10240, 117, 181, 16599, 10174, 32650, 10707, 69732, 80252, 83097, 11778, 47033, 63763, 10174, 61186, 26101, 119, 102]",0
3862,"[11722, 11797, 40372, 12009, 13244, 22493, 107289, 20688, 10916, 42148, 34281, 10691, 787, 26649, 10916, 770, 21046, 75389, 10691, 103547, 86831, 12218, 28745, 770, 21046, 75389, 86960, 14695, 11711, 10861, 15333, 46870, 12190, 788, 42660, 11326, 787, 33277, 101206, 19249, 837, 102]","[10916, 12427, 19015, 10691, 15200, 10691, 53053, 10916, 21735, 40443, 23473, 10429, 15333, 10916, 770, 21046, 75389, 10691, 53053, 10916, 787, 33277, 13378, 75399, 102]",2
3863,"[36750, 10107, 10950, 10189, 13160, 19556, 10464, 19310, 12469, 10924, 10189, 12820, 10114, 10246, 10160, 10226, 21736, 34393, 34876, 119, 102]","[13160, 19556, 10798, 11084, 10464, 19310, 12469, 10924, 10189, 11019, 10957, 38008, 82321, 119, 102]",1
3864,"[20599, 10134, 23439, 10708, 13827, 10111, 13735, 117, 10571, 10105, 12608, 10108, 16366, 10111, 12991, 25179, 119, 102]","[16366, 10111, 12991, 10309, 12647, 10472, 10135, 14772, 18873, 10169, 11948, 10684, 10111, 29622, 18908, 119, 102]",1
3865,"[64232, 117, 94355, 60859, 33413, 117, 14506, 494, 17762, 10781, 18063, 494, 29212, 29550, 11351, 11068, 466, 16146, 31712, 22289, 11150, 487, 93368, 13140, 42127, 19401, 36155, 12649, 119, 102]","[448, 15860, 60859, 465, 98356, 21263, 30618, 63444, 481, 44046, 13517, 11068, 10487, 466, 16146, 31712, 119, 102]",0
3866,"[28941, 50100, 10245, 51101, 117, 14918, 11008, 10713, 20174, 10229, 19423, 15628, 10323, 50991, 10112, 10323, 10730, 35758, 101572, 10115, 38861, 10561, 175, 87179, 20934, 22385, 10730, 44047, 91413, 10561, 10911, 66825, 10115, 11753, 62046, 118, 138, 35336, 23722, 10730, 12407, 10368, 65859, 14110, 119, 102]","[73591, 10229, 10135, 15176, 10112, 19423, 11753, 10561, 10911, 66825, 10115, 10299, 119, 102]",1
3867,"[93919, 10336, 10978, 11357, 95171, 10105, 10684, 11940, 10135, 31117, 117, 21776, 10655, 14481, 28635, 14178, 56322, 10379, 10106, 11244, 30511, 12976, 10124, 47731, 10105, 14039, 118, 12117, 34379, 14039, 119, 102]","[10117, 21776, 75284, 10111, 50005, 54609, 15998, 22238, 11639, 10454, 10135, 10105, 14039, 118, 12117, 10841, 10271, 21405, 10114, 11357, 95171, 12373, 10455, 55965, 10107, 15498, 11293, 10135, 10271, 119, 102]",1
3868,"[146, 112, 181, 10472, 40905, 10106, 101785, 117, 10883, 119, 102]","[146, 10392, 12558, 40905, 10106, 101785, 117, 10883, 119, 102]",2
3869,"[443, 11068, 29613, 17762, 62152, 34347, 469, 29223, 12526, 84236, 16853, 31712, 21636, 10470, 469, 14669, 18532, 14669, 81234, 10484, 117, 11150, 467, 19038, 62740, 67980, 12810, 440, 19329, 29708, 16146, 14669, 21636, 117, 31796, 79271, 57521, 11099, 468, 33635, 20736, 11262, 480, 21263, 23514, 29223, 29613, 19144, 10470, 93847, 10484, 10356, 479, 35670, 38315, 10356, 477, 19401, 36155, 10470, 473, 57345, 23487, 18015, 34448, 119, 102]","[443, 62488, 13140, 51056, 85757, 475, 47664, 19531, 14388, 53818, 11068, 465, 70887, 29878, 62913, 21183, 14144, 28506, 10649, 469, 14669, 18532, 14669, 81234, 119, 102]",0
3870,"[10224, 26064, 119, 67433, 10553, 97705, 38948, 11669, 117, 39649, 10911, 39128, 10121, 169, 38796, 10406, 10411, 119, 102]","[140, 33472, 10121, 10125, 47599, 23154, 10553, 97705, 38948, 11669, 117, 10225, 15566, 10836, 10493, 10715, 119, 102]",0
3871,"[159, 15594, 25287, 42231, 16266, 12476, 42231, 109628, 10133, 10879, 71582, 40561, 12577, 10132, 77864, 38989, 18554, 10342, 118, 11109, 118, 19960, 55085, 29797, 13055, 26979, 22944, 20758, 10213, 16002, 40501, 28766, 10549, 11856, 37323, 10116, 119, 102]","[109628, 10133, 11520, 16575, 18939, 10879, 107837, 12476, 35943, 11067, 79782, 10921, 10339, 15694, 13201, 76969, 10113, 16002, 40501, 10549, 35595, 37323, 10116, 102]",1
3872,"[10159, 31152, 10104, 72343, 55483, 50258, 10107, 117, 10121, 27651, 10219, 10543, 10104, 10398, 96739, 10104, 10182, 16336, 94542, 99225, 10107, 10104, 10182, 36502, 119, 43856, 119, 102]","[10657, 13605, 61006, 183, 11639, 56901, 11822, 65625, 10173, 10285, 72343, 54888, 119, 102]",2
3873,"[14925, 14657, 17938, 10257, 72051, 10703, 10152, 25585, 35885, 13326, 10104, 10109, 13483, 78522, 71841, 24328, 10112, 10104, 10900, 14453, 65681, 10174, 117, 10563, 10152, 11994, 34580, 10107, 172, 112, 39389, 10131, 18416, 93433, 10107, 119, 102]","[10468, 30988, 32726, 11378, 26103, 10139, 45502, 19737, 10107, 10104, 10109, 49182, 24002, 34078, 10104, 10900, 14453, 65681, 10506, 119, 102]",1
3874,"[459, 17302, 58046, 28506, 11351, 480, 13140, 76423, 44715, 35670, 34066, 117, 483, 108350, 12526, 111053, 77478, 15177, 91679, 117, 469, 12526, 31660, 75033, 113, 10781, 478, 21263, 63444, 31712, 35670, 43437, 469, 29223, 105355, 13517, 40040, 11351, 483, 30714, 29223, 12526, 23788, 10358, 465, 38407, 43434, 114, 117, 53720, 15177, 14669, 62152, 32583, 117, 483, 14669, 33906, 89633, 14669, 34518, 10358, 475, 13517, 30790, 34359, 16853, 111052, 61384, 119, 102]","[443, 483, 30714, 29223, 12526, 23788, 469, 12526, 31660, 75033, 11476, 25238, 474, 60846, 28521, 10720, 10649, 465, 38407, 43434, 469, 12526, 31660, 75033, 119, 102]",1
3875,"[11469, 10347, 62452, 117, 10472, 10435, 106733, 10107, 10301, 29956, 10410, 118, 51851, 119, 102]","[30929, 11376, 106733, 10124, 169, 29956, 10410, 118, 11898, 119, 102]",2
3876,"[6352, 6356, 3762, 2092, 7528, 10064, 3869, 2226, 6336, 7693, 4536, 4520, 4458, 7907, 7139, 5718, 4784, 2578, 6328, 3001, 2120, 2072, 10064, 106306, 11672, 16836, 5718, 5488, 2202, 2649, 3697, 6074, 1882, 102]","[106306, 11672, 43527, 4380, 3789, 3014, 4458, 5778, 2774, 5718, 2072, 2102, 1882, 102]",1
3877,"[16976, 12277, 13028, 10149, 117, 32099, 11345, 119, 102]","[14535, 10105, 18586, 10124, 10189, 117, 13028, 14819, 83279, 10114, 32099, 11345, 119, 102]",2
3878,"[21023, 51568, 15967, 10215, 10174, 12867, 11479, 119, 102]","[21023, 16292, 10380, 175, 28205, 11263, 11666, 10130, 10215, 10174, 12867, 10307, 10242, 117, 10134, 10168, 13025, 15329, 10206, 10393, 10123, 119, 102]",1
3879,"[23525, 21998, 10105, 13486, 11891, 136, 102]","[10117, 13486, 11891, 10944, 10347, 11823, 119, 102]",1
3880,"[112, 13656, 64312, 10957, 10708, 10226, 14333, 136, 12489, 14333, 136, 112, 102]","[146, 16938, 112, 188, 27874, 10261, 10393, 169, 14333, 10160, 10435, 119, 102]",1
3881,"[24079, 10104, 63129, 22229, 31311, 39090, 10160, 13246, 10798, 61875, 15647, 117, 11049, 10146, 10464, 10135, 82474, 13979, 35660, 113, 10554, 119, 35660, 114, 117, 16879, 19037, 72028, 57475, 12742, 10105, 14772, 19457, 15003, 12023, 10108, 10693, 10111, 10105, 12127, 43213, 64321, 42396, 10147, 10108, 10725, 10722, 119, 102]","[138, 11795, 10135, 82474, 13979, 35660, 23746, 55424, 10105, 14772, 19457, 15003, 12023, 10108, 10693, 119, 102]",0
3882,"[183, 10237, 177, 112, 10323, 14794, 48438, 16589, 21833, 102]","[146, 19540, 48438, 19181, 119, 102]",2
3883,"[12489, 17695, 136, 102]","[31507, 17695, 119, 102]",2
3884,"[54383, 34208, 10114, 10347, 10105, 10893, 10684, 12116, 15630, 13677, 11178, 49775, 80236, 10107, 10114, 41831, 48696, 29087, 10160, 10435, 117, 10473, 32374, 52917, 13028, 112, 11639, 24376, 10798, 22497, 10114, 12888, 10105, 14009, 10108, 12404, 53386, 47817, 13871, 10345, 12916, 37476, 18082, 19989, 10106, 11767, 10345, 11225, 11440, 11084, 10106, 11098, 17587, 119, 102]","[11065, 10301, 10798, 22497, 10114, 10678, 15130, 10105, 11424, 10108, 12916, 37476, 18082, 10106, 11098, 11084, 10106, 11225, 11440, 119, 102]",2
3885,"[93807, 29819, 113, 125, 106189, 114, 10164, 12889, 10104, 146, 13520, 10237, 10196, 10125, 48263, 67119, 117, 46544, 10110, 11472, 10183, 10119, 42459, 11499, 57250, 10104, 11593, 119, 102]","[48263, 67119, 10192, 10553, 46544, 10183, 10119, 11499, 57250, 119, 102]",2
3886,"[16976, 10155, 10464, 38713, 117, 10271, 34208, 10114, 10529, 10590, 85298, 119, 102]","[10117, 10464, 38713, 20562, 10271, 22641, 10189, 10271, 10124, 85298, 119, 102]",0
3887,"[10117, 30615, 17587, 117, 10319, 19873, 10119, 17490, 69146, 88042, 10171, 10111, 10119, 10213, 44357, 60845, 12047, 40086, 117, 10124, 38394, 10142, 13677, 20378, 169, 22013, 10454, 23627, 10106, 40527, 15629, 44131, 112, 187, 17217, 15092, 117, 10106, 81806, 10230, 10105, 10817, 10188, 10105, 15127, 11143, 113, 10979, 14820, 11530, 117, 10105, 10287, 10482, 12020, 13801, 14696, 114, 119, 10117, 24192, 17861, 112, 187, 13866, 49068, 31886, 10271, 12815, 58839, 10142, 13677, 12296, 14731, 13145, 10188, 10105, 18759, 24807, 10111, 10142, 11357, 105242, 169, 44131, 64975, 119, 102]","[10117, 30615, 19873, 60845, 12047, 40086, 10111, 15573, 44131, 112, 187, 17217, 17285, 117, 14779, 10271, 10393, 10590, 11552, 12815, 58839, 10155, 49068, 119, 102]",0
3888,"[11149, 10134, 12308, 12820, 48448, 14942, 10841, 10833, 32240, 169, 19642, 43774, 10376, 191, 49311, 16406, 117, 10111, 10105, 43148, 14446, 12422, 13383, 18020, 10188, 10105, 12585, 10114, 23707, 10485, 119, 102]","[12422, 10134, 169, 17835, 10189, 13383, 18020, 10841, 10261, 32240, 10105, 191, 49311, 16406, 119, 102]",1
3889,"[21922, 59901, 98273, 19445, 11086, 59901, 24639, 41094, 16849, 30193, 76703, 11917, 59901, 70959, 10673, 16372, 59901, 75748, 787, 10961, 103470, 13121, 766, 106763, 17020, 781, 98357, 10382, 76703, 119, 102]","[26351, 85829, 76703, 59901, 10700, 40381, 53595, 10673, 13121, 793, 97365, 781, 98357, 10382, 76703, 793, 40381, 24076, 10461, 27679, 119, 102]",0
3890,"[17244, 68369, 10345, 30293, 10108, 68369, 10301, 10379, 90517, 36378, 14544, 132, 11762, 78081, 13416, 10105, 56729, 10189, 10301, 10106, 18514, 10114, 32949, 12286, 29431, 10111, 10684, 22528, 119, 102]","[14235, 10479, 12041, 10123, 10106, 10105, 90517, 36378, 14544, 11337, 11783, 10114, 75934, 119, 102]",1
3891,"[1401, 23687, 46856, 22598, 111435, 17405, 31904, 18427, 69365, 30011, 65416, 31256, 53936, 62914, 111435, 31287, 35933, 33178, 18260, 18427, 30011, 98455, 111435, 49292, 117, 1425, 17344, 75974, 17405, 102]","[1397, 53936, 62914, 46856, 22598, 111419, 38468, 18427, 18427, 69365, 80814, 58264, 111435, 49292, 30011, 20507, 33178, 22123, 42407, 18260, 31287, 60625, 80814, 31142, 31256, 53936, 62914, 1415, 38999, 16000, 111420, 38468, 35933, 111424, 55749, 57558, 102]",2
3892,"[523, 10823, 29238, 117, 61195, 10179, 14346, 117, 558, 55367, 18291, 15888, 91926, 10267, 549, 85854, 10351, 19253, 12070, 108804, 29926, 117, 33752, 10752, 30176, 546, 10122, 555, 10519, 76475, 46574, 16962, 12634, 16111, 13390, 119, 102]","[519, 34402, 10122, 523, 10823, 11851, 117, 14816, 33752, 10752, 12388, 546, 10122, 555, 10519, 76475, 46574, 16962, 12634, 16111, 13390, 119, 102]",0
3893,"[71033, 93520, 46935, 23837, 59742, 52188, 32071, 52980, 52428, 157, 25054, 11090, 71033, 90939, 11259, 13034, 102]","[41669, 10944, 10347, 39837, 119, 102]",0
3894,"[14812, 10924, 117, 10689, 10309, 32650, 46921, 10336, 119, 102]","[11696, 10309, 32650, 46921, 10336, 10105, 17781, 10551, 10855, 119, 102]",1
3895,"[24312, 117, 10231, 25720, 11758, 150, 119, 21452, 67826, 27458, 182, 112, 169, 10801, 69323, 16677, 10176, 180, 112, 72894, 16312, 48085, 118, 10148, 55251, 119, 102]","[150, 119, 21452, 67826, 27458, 182, 112, 169, 10801, 35641, 180, 112, 72894, 16312, 48085, 118, 10148, 55251, 119, 102]",0
3896,"[11220, 10454, 117, 143, 11447, 11490, 16768, 45415, 10114, 10347, 22139, 54561, 10114, 10105, 16912, 25626, 10114, 18137, 11273, 19765, 62893, 10567, 48865, 10107, 119, 102]","[18137, 11273, 19765, 62893, 10567, 48865, 10107, 101300, 10188, 143, 11447, 11490, 16768, 119, 102]",0
3897,"[1402, 31904, 80182, 111431, 31287, 61888, 33178, 23687, 20503, 28220, 44334, 111434, 111424, 55749, 31904, 80814, 31142, 49292, 22765, 22598, 31287, 111427, 80275, 37971, 100145, 86063, 75890, 42407, 31904, 80182, 13624, 46301, 42407, 31904, 80182, 18203, 111431, 105710, 111424, 20507, 80182, 104034, 20507, 111437, 33178, 30011, 37022, 65530, 39015, 111435, 81831, 46856, 78654, 53123, 49292, 22765, 22598, 42407, 53936, 17405, 80814, 31142, 111431, 111424, 20507, 38999, 111420, 38468, 49512, 55593, 37022, 65979, 37022, 22598, 111431, 20507, 111432, 20507, 22598, 111431, 111424, 20507, 38999, 111420, 38468, 35933, 111432, 37022, 16000, 46856, 101983, 33178, 45629, 30011, 52780, 28220, 111433, 33178, 15493, 1397, 28220, 31287, 111431, 49097, 111437, 31256, 1450, 39901, 48207, 18427, 55593, 111424, 16000, 22123, 111431, 28767, 49512, 37022, 65979, 111434, 111424, 35933, 28767, 111419, 44121, 22598, 28767, 111424, 39901, 23687, 103641, 22765, 111427, 99671, 80814, 31142, 111432, 31256, 62904, 75974, 54699, 33178, 17344, 62914, 17344, 46856, 69365, 22765, 111424, 16000, 111428, 44334, 111431, 57209, 20503, 31287, 102]","[1402, 87226, 20507, 33178, 30011, 53008, 37022, 65530, 39015, 54699, 111431, 46856, 43102, 49097, 43102, 16000, 111434, 111424, 35933, 47260, 111420, 38468, 49512, 55593, 91692, 111428, 44334, 111431, 49292, 68758, 31904, 67390, 111432, 49292, 20507, 19197, 33178, 53936, 30011, 28767, 17344, 111424, 95707, 65266, 37022, 65979, 37022, 22598, 111431, 20507, 102]",1
3898,"[146, 50725, 10189, 17446, 14624, 36026, 11337, 14107, 19626, 10114, 169, 72049, 118, 10464, 10189, 11337, 16871, 10105, 12723, 10169, 17912, 48297, 119, 102]","[10271, 10124, 84245, 10189, 10105, 14624, 36026, 11337, 14107, 19626, 10114, 169, 72049, 119, 102]",0
3899,"[11597, 13065, 10134, 169, 16205, 169, 12261, 77068, 90879, 13684, 10169, 31214, 41969, 10111, 13023, 15163, 10107, 119, 102]","[138, 12261, 77068, 90879, 13684, 10169, 31214, 41969, 10134, 26877, 10135, 10226, 13065, 119, 102]",0
3900,"[52935, 11602, 532, 100458, 12016, 10332, 11079, 47546, 75455, 36226, 38252, 38276, 11106, 571, 63958, 24187, 561, 23312, 15657, 117, 26379, 45899, 42276, 10316, 117, 10791, 37140, 69330, 41806, 117, 27566, 23249, 10122, 561, 11977, 37485, 45147, 117, 81024, 11429, 32418, 11347, 17601, 10439, 62594, 104669, 105808, 10593, 555, 36168, 10970, 556, 70077, 12012, 30470, 543, 21384, 38368, 16241, 96289, 28015, 10433, 119, 102]","[526, 16111, 83705, 532, 100458, 12016, 10702, 37629, 93833, 558, 564, 33191, 84915, 21357, 119, 102]",2
